0.00099 0.303632	-0.0250993	0.642542	0.305955	-0.0252068	0.644147	0.303632	-0.0250993	0.642542	0.305962	-0.0252083	0.644145	-6.89897	5.98002	2.32431	0.742363	0.794632	0.0178194	6.6736	-5.84991	-2.43436	-2.56534	-0.00989788	0.229047	
0.00097 0.303632	-0.0250993	0.642542	0.305979	-0.0252047	0.644154	0.303632	-0.0250993	0.642542	0.305986	-0.0252065	0.644152	-6.79223	5.85319	2.34974	0.725196	0.781871	0.0197747	6.56453	-5.72259	-2.46048	-2.54817	0.00287298	0.227097	
0.00278 0.303632	-0.0250993	0.642542	0.306	-0.025203	0.644163	0.303632	-0.0250993	0.642542	0.306008	-0.0252051	0.644161	-6.68022	5.73009	2.37825	0.708605	0.768611	0.0214433	6.45041	-5.59889	-2.48977	-2.53157	0.0161401	0.225435	
0.00504 0.303632	-0.0250993	0.642542	0.306024	-0.025202	0.64417	0.303632	-0.0250993	0.642542	0.306032	-0.0252043	0.644169	-6.56724	5.61631	2.40574	0.693093	0.755169	0.0228267	6.33507	-5.48456	-2.51787	-2.51606	0.0295949	0.224058	
0.00839 0.303632	-0.0250993	0.642542	0.306048	-0.0251977	0.644174	0.303632	-0.0250993	0.642542	0.306056	-0.0252003	0.644172	-6.45849	5.50753	2.42834	0.678065	0.741976	0.0241002	6.22393	-5.37575	-2.54102	-2.50102	0.0428044	0.222798	
0.00518 0.303632	-0.0250993	0.642542	0.306071	-0.025195	0.644179	0.303632	-0.0250993	0.642542	0.30608	-0.0251979	0.644177	-6.35558	5.39908	2.44611	0.663015	0.729175	0.0253163	6.11872	-5.26702	-2.55936	-2.48596	0.0556125	0.221591	
0.00349 0.303632	-0.0250993	0.642542	0.306094	-0.0251906	0.644181	0.303632	-0.0250993	0.642542	0.306103	-0.0251937	0.644179	-6.25612	5.2948	2.46269	0.648493	0.716609	0.0263203	6.01697	-5.16282	-2.57639	-2.47143	0.0681926	0.220605	
0.0043 0.303632	-0.0250993	0.642542	0.306118	-0.0251897	0.644182	0.303632	-0.0250993	0.642542	0.306127	-0.0251931	0.64418	-6.15816	5.19791	2.47861	0.634883	0.704074	0.0270581	5.9166	-5.0658	-2.59246	-2.45782	0.0807401	0.219885	
0.00422 0.303632	-0.0250993	0.642542	0.306141	-0.0251864	0.644183	0.303632	-0.0250993	0.642542	0.30615	-0.0251902	0.644181	-6.06247	5.10844	2.4908	0.622118	0.691556	0.0276048	5.81862	-4.97636	-2.60497	-2.44504	0.0932725	0.219355	
0.00524 0.303632	-0.0250993	0.642542	0.306163	-0.0251817	0.644183	0.303632	-0.0250993	0.642542	0.306173	-0.0251858	0.644182	-5.97593	5.02899	2.49499	0.610394	0.679649	0.0280204	5.72982	-4.89711	-2.60952	-2.43331	0.105198	0.218955	
0.00275 0.303632	-0.0250993	0.642542	0.306186	-0.025178	0.644182	0.303632	-0.0250993	0.642542	0.306196	-0.0251824	0.644181	-5.91015	4.96308	2.48928	0.600047	0.669557	0.0283918	5.66176	-4.83141	-2.60403	-2.42295	0.115305	0.218602	
0.00855 0.303632	-0.0250993	0.642542	0.306209	-0.025174	0.644181	0.303632	-0.0250993	0.642542	0.306219	-0.0251786	0.64418	-5.8654	4.90769	2.47559	0.590773	0.661366	0.0287201	5.61475	-4.77628	-2.59055	-2.41367	0.123512	0.218293	
0.00265 0.303632	-0.0250993	0.642542	0.306229	-0.0251705	0.644178	0.303632	-0.0250993	0.642542	0.30624	-0.0251754	0.644177	-5.8304	4.8541	2.45708	0.581646	0.653946	0.0289547	5.57765	-4.72306	-2.57204	-2.40453	0.130947	0.218084	
0.00117 0.303632	-0.0250993	0.642542	0.30625	-0.0251688	0.644174	0.303632	-0.0250993	0.642542	0.306262	-0.025174	0.644172	-5.79927	4.80105	2.435	0.5725	0.646717	0.0290993	5.54438	-4.67033	-2.54977	-2.39537	0.138198	0.217963	
0.00104 0.303632	-0.0250993	0.642542	0.306271	-0.0251636	0.644166	0.303632	-0.0250993	0.642542	0.306283	-0.0251691	0.644165	-5.77056	4.75028	2.41062	0.563514	0.639587	0.029187	5.51353	-4.62033	-2.52524	-2.38637	0.145347	0.217908	
0.00103 0.303632	-0.0250993	0.642542	0.306292	-0.025157	0.644159	0.303632	-0.0250993	0.642542	0.306304	-0.0251628	0.644158	-5.74091	4.69659	2.38752	0.554205	0.632319	0.0292212	5.48172	-4.56754	-2.50204	-2.37705	0.152636	0.217901	
0.00096 0.303632	-0.0250993	0.642542	0.306313	-0.0251545	0.644151	0.303632	-0.0250993	0.642542	0.306325	-0.0251606	0.64415	-5.70948	4.63937	2.36681	0.544585	0.624846	0.0291395	5.44817	-4.51093	-2.48095	-2.36742	0.160126	0.218015	
0.00097 0.303632	-0.0250993	0.642542	0.306332	-0.0251487	0.644143	0.303632	-0.0250993	0.642542	0.306344	-0.0251551	0.644142	-5.67986	4.58976	2.34483	0.535863	0.617411	0.0288154	5.41662	-4.4622	-2.45879	-2.35869	0.167582	0.218368	
0.00355 0.303632	-0.0250993	0.642542	0.306352	-0.0251438	0.644132	0.303632	-0.0250993	0.642542	0.306364	-0.0251505	0.644131	-5.65857	4.55966	2.31888	0.529354	0.610602	0.0281521	5.39332	-4.43309	-2.43242	-2.35217	0.17441	0.219064	
0.00182 0.303632	-0.0250993	0.642542	0.30637	-0.0251407	0.64412	0.303632	-0.0250993	0.642542	0.306383	-0.0251477	0.644119	-5.65256	4.55426	2.28845	0.525644	0.605154	0.0271815	5.3854	-4.42864	-2.40135	-2.34844	0.179878	0.220071	
0.00439 0.303632	-0.0250993	0.642542	0.306387	-0.0251337	0.644109	0.303632	-0.0250993	0.642542	0.306401	-0.0251409	0.644108	-5.66252	4.56992	2.25187	0.524269	0.601117	0.0260383	5.39355	-4.44549	-2.36445	-2.34705	0.183939	0.221241	
0.00302 0.303632	-0.0250993	0.642542	0.306405	-0.0251304	0.644096	0.303632	-0.0250993	0.642542	0.306419	-0.025138	0.644095	-5.67643	4.59347	2.21319	0.523828	0.597374	0.0247839	5.40564	-4.47012	-2.32502	-2.3466	0.187702	0.222536	
0.004891 0.303632	-0.0250993	0.642542	0.306423	-0.0251239	0.644083	0.303632	-0.0250993	0.642542	0.306437	-0.0251317	0.644082	-5.68087	4.61384	2.17958	0.523244	0.592764	0.0233736	5.40822	-4.49177	-2.29093	-2.346	0.192337	0.223978	
0.00188 0.303632	-0.0250993	0.642542	0.306437	-0.0251185	0.644068	0.303632	-0.0250993	0.642542	0.306451	-0.0251267	0.644067	-5.68024	4.62809	2.15156	0.522173	0.587842	0.021925	5.40608	-4.50735	-2.26222	-2.34491	0.197283	0.225467	
0.00211 0.303632	-0.0250993	0.642542	0.306454	-0.0251133	0.644053	0.303632	-0.0250993	0.642542	0.306468	-0.0251219	0.644052	-5.6875	4.63893	2.12549	0.520812	0.583922	0.0205829	5.41161	-4.51951	-2.23542	-2.34354	0.201226	0.226847	
0.00788 0.303632	-0.0250993	0.642542	0.306468	-0.0251066	0.644038	0.303632	-0.0250993	0.642542	0.306483	-0.0251154	0.644037	-5.7024	4.65065	2.09716	0.519596	0.580815	0.0192245	5.42497	-4.53271	-2.20645	-2.3423	0.204358	0.22824	
0.00242 0.303632	-0.0250993	0.642542	0.306485	-0.0251012	0.644019	0.303632	-0.0250993	0.642542	0.3065	-0.0251103	0.644018	-5.71509	4.66316	2.06526	0.518526	0.577384	0.0176905	5.43592	-4.54683	-2.17355	-2.34122	0.207813	0.229817	
0.00492 0.303632	-0.0250993	0.642542	0.306498	-0.0250955	0.644002	0.303632	-0.0250993	0.642542	0.306513	-0.025105	0.644001	-5.71795	4.6743	2.03156	0.517392	0.572876	0.0159219	5.43743	-4.55948	-2.13903	-2.34007	0.212343	0.231623	
0.00371 0.303632	-0.0250993	0.642542	0.306513	-0.0250894	0.643979	0.303632	-0.0250993	0.642542	0.306528	-0.0250992	0.643978	-5.70735	4.68262	1.99652	0.516028	0.566939	0.0139032	5.42517	-4.56975	-2.10274	-2.33869	0.218309	0.233695	
0.00144 0.303632	-0.0250993	0.642542	0.306527	-0.025083	0.64396	0.303632	-0.0250993	0.642542	0.306543	-0.0250932	0.643959	-5.68281	4.68082	1.96175	0.513709	0.559579	0.0116698	5.39914	-4.56966	-2.06703	-2.33635	0.225694	0.235972	
0.00103 0.303632	-0.0250993	0.642542	0.306541	-0.0250774	0.643938	0.303632	-0.0250993	0.642542	0.306557	-0.0250878	0.643937	-5.64935	4.66526	1.92784	0.510114	0.551358	0.00931037	5.36419	-4.55596	-2.03191	-2.33274	0.233943	0.238381	
0.00094 0.303632	-0.0250993	0.642542	0.306555	-0.0250734	0.643914	0.303632	-0.0250993	0.642542	0.306571	-0.0250842	0.643913	-5.61189	4.64584	1.89335	0.506264	0.542837	0.00693032	5.32524	-4.53843	-1.99593	-2.32887	0.242491	0.240816	
0.00095 0.303632	-0.0250993	0.642542	0.306569	-0.0250668	0.643889	0.303632	-0.0250993	0.642542	0.306585	-0.0250779	0.643888	-5.56996	4.62993	1.86069	0.502986	0.534129	0.00457028	5.28176	-4.52466	-1.96192	-2.32557	0.251231	0.243228	
0.00095 0.303632	-0.0250993	0.642542	0.306582	-0.0250598	0.643865	0.303632	-0.0250993	0.642542	0.306599	-0.0250712	0.643864	-5.52499	4.61436	1.83141	0.499978	0.525482	0.00229911	5.23532	-4.51119	-1.93137	-2.32254	0.259908	0.245552	
0.00114 0.303632	-0.0250993	0.642542	0.306596	-0.0250523	0.64384	0.303632	-0.0250993	0.642542	0.306614	-0.0250641	0.64384	-5.47698	4.59201	1.80257	0.496392	0.516834	0.000208636	5.18578	-4.49098	-1.90129	-2.31893	0.268587	0.247692	
0.00183 0.303632	-0.0250993	0.642542	0.306609	-0.0250445	0.643814	0.303632	-0.0250993	0.642542	0.306627	-0.0250567	0.643814	-5.42396	4.55857	1.77362	0.491749	0.507984	-0.00169333	5.13133	-4.45982	-1.87099	-2.31427	0.277466	0.249645	
0.00171 0.303632	-0.0250993	0.642542	0.306626	-0.0250383	0.643788	0.303632	-0.0250993	0.642542	0.306643	-0.0250508	0.643787	-5.36245	4.51087	1.74936	0.485814	0.498737	-0.00343473	5.06807	-4.41435	-1.84521	-2.30831	0.286747	0.251447	
0.00475 0.303632	-0.0250993	0.642542	0.306637	-0.0250315	0.643762	0.303632	-0.0250993	0.642542	0.306655	-0.0250443	0.643761	-5.28618	4.44857	1.73459	0.478641	0.488591	-0.00509402	4.99054	-4.35424	-1.82905	-2.30112	0.296923	0.253161	
0.00306 0.303632	-0.0250993	0.642542	0.306651	-0.0250246	0.643733	0.303632	-0.0250993	0.642542	0.306669	-0.0250378	0.643733	-5.19956	4.38117	1.72859	0.471238	0.477997	-0.00669611	4.90238	-4.28925	-1.82145	-2.29369	0.307551	0.254825	
0.00323 0.303632	-0.0250993	0.642542	0.306665	-0.0250169	0.643702	0.303632	-0.0250993	0.642542	0.306683	-0.0250305	0.643702	-5.10925	4.31124	1.73007	0.463836	0.467619	-0.00816913	4.81051	-4.22196	-1.82119	-2.28627	0.317962	0.256359	
0.00479 0.303632	-0.0250993	0.642542	0.306677	-0.0250116	0.643673	0.303632	-0.0250993	0.642542	0.306696	-0.0250255	0.643672	-5.01347	4.23263	1.74004	0.455811	0.457227	-0.00956081	4.71342	-4.14571	-1.82939	-2.27822	0.328384	0.257815	
0.0034 0.303632	-0.0250993	0.642542	0.306692	-0.0250053	0.64364	0.303632	-0.0250993	0.642542	0.306711	-0.0250195	0.643639	-4.90756	4.14516	1.75706	0.447115	0.446205	-0.0109958	4.60588	-4.0609	-1.84445	-2.2695	0.339442	0.25932	
0.002 0.303632	-0.0250993	0.642542	0.306706	-0.0249974	0.643606	0.303632	-0.0250993	0.642542	0.306725	-0.0250119	0.643605	-4.78702	4.04864	1.7791	0.437626	0.433971	-0.0124822	4.48375	-3.96723	-1.86455	-2.25999	0.351714	0.26087	
0.00161 0.303632	-0.0250993	0.642542	0.30672	-0.0249921	0.643571	0.303632	-0.0250993	0.642542	0.306739	-0.0250071	0.643571	-4.65448	3.94281	1.80346	0.427192	0.420692	-0.0139344	4.3497	-3.86409	-1.88677	-2.24953	0.365027	0.262398	
0.00243 0.303632	-0.0250993	0.642542	0.306736	-0.0249842	0.64353	0.303632	-0.0250993	0.642542	0.306755	-0.0249995	0.64353	-4.51383	3.82801	1.82569	0.415684	0.406599	-0.0152653	4.20724	-3.75259	-1.90658	-2.23799	0.379162	0.263816	
0.00208 0.303632	-0.0250993	0.642542	0.30675	-0.024979	0.643496	0.303632	-0.0250993	0.642542	0.306769	-0.0249947	0.643495	-4.36149	3.69944	1.84526	0.402486	0.391239	-0.0164103	4.05335	-3.62673	-1.92398	-2.22477	0.394557	0.265033	
0.00204 0.303632	-0.0250993	0.642542	0.306764	-0.0249711	0.643456	0.303632	-0.0250993	0.642542	0.306783	-0.0249872	0.643456	-4.19723	3.55631	1.86155	0.387486	0.374487	-0.0173976	3.88752	-3.48681	-1.93795	-2.20974	0.411347	0.266101	
0.014301 0.303632	-0.0250993	0.642542	0.30678	-0.0249655	0.643417	0.303632	-0.0250993	0.642542	0.3068	-0.0249819	0.643417	-4.02913	3.40263	1.87064	0.371055	0.357004	-0.0182629	3.71761	-3.33616	-1.94459	-2.19328	0.428875	0.267048	
0.00444 0.303632	-0.0250993	0.642542	0.306796	-0.0249574	0.643373	0.303632	-0.0250993	0.642542	0.306816	-0.0249741	0.643373	-3.86135	3.23933	1.87071	0.353204	0.339149	-0.0189599	3.54805	-3.17641	-1.94201	-2.1754	0.44677	0.267837	
0.00206 0.303632	-0.0250993	0.642542	0.306812	-0.0249522	0.64333	0.303632	-0.0250993	0.642542	0.306832	-0.0249693	0.64333	-3.69269	3.07082	1.86003	0.33435	0.320704	-0.0195178	3.37758	-3.01117	-1.92855	-2.15651	0.465254	0.268489	
0.00277 0.303632	-0.0250993	0.642542	0.306828	-0.0249444	0.643287	0.303632	-0.0250993	0.642542	0.306848	-0.0249619	0.643286	-3.52002	2.9014	1.83638	0.314896	0.301226	-0.0199902	3.20313	-2.84521	-1.9023	-2.13703	0.484776	0.26905	
0.00355 0.303632	-0.0250993	0.642542	0.306847	-0.0249372	0.643238	0.303632	-0.0250993	0.642542	0.306867	-0.0249551	0.643238	-3.33437	2.72442	1.80602	0.294239	0.279952	-0.0204218	3.01541	-2.67202	-1.86888	-2.11634	0.506097	0.269583	
0.00222 0.303632	-0.0250993	0.642542	0.306864	-0.0249304	0.64319	0.303632	-0.0250993	0.642542	0.306885	-0.0249487	0.643189	-3.13168	2.53551	1.77876	0.272159	0.256765	-0.0209023	2.81076	-2.48684	-1.83858	-2.09422	0.529329	0.270165	
0.0024 0.303632	-0.0250993	0.642542	0.306882	-0.0249238	0.643139	0.303632	-0.0250993	0.642542	0.306902	-0.0249425	0.643139	-2.91929	2.34147	1.75488	0.249436	0.232485	-0.0214528	2.5964	-2.29669	-1.81145	-2.07147	0.553657	0.270825	
0.00317 0.303632	-0.0250993	0.642542	0.3069	-0.0249179	0.643087	0.303632	-0.0250993	0.642542	0.306921	-0.0249369	0.643087	-2.70251	2.14697	1.73004	0.226488	0.207575	-0.0220112	2.37754	-2.10611	-1.78325	-2.04848	0.578611	0.27149	
0.00214 0.303632	-0.0250993	0.642542	0.306921	-0.0249114	0.64303	0.303632	-0.0250993	0.642542	0.306942	-0.0249308	0.64303	-2.47743	1.95141	1.70686	0.203328	0.181726	-0.0226117	2.15017	-1.91485	-1.75637	-2.02528	0.604514	0.272213	
0.00411 0.303632	-0.0250993	0.642542	0.306939	-0.0249042	0.642975	0.303632	-0.0250993	0.642542	0.30696	-0.024924	0.642974	-2.23948	1.75651	1.69323	0.180378	0.154726	-0.0234181	1.91019	-1.72421	-1.73918	-2.0023	0.631565	0.273137	
0.00524 0.303632	-0.0250993	0.642542	0.306959	-0.0249012	0.642918	0.303632	-0.0250993	0.642542	0.30698	-0.0249214	0.642918	-1.99135	1.56865	1.68892	0.158398	0.126871	-0.0245165	1.65979	-1.54035	-1.73097	-1.98028	0.659468	0.274357	
0.005 0.303632	-0.0250993	0.642542	0.306977	-0.0248934	0.642863	0.303632	-0.0250993	0.642542	0.306998	-0.0249139	0.642862	-1.74284	1.39242	1.68546	0.137725	0.0989709	-0.0257518	1.40924	-1.36846	-1.72398	-1.95957	0.687421	0.275702	
0.00295 0.303632	-0.0250993	0.642542	0.306999	-0.0248863	0.642801	0.303632	-0.0250993	0.642542	0.30702	-0.0249071	0.642801	-1.50205	1.221	1.67822	0.117499	0.0717959	-0.0268664	1.16604	-1.20166	-1.71278	-1.9393	0.714651	0.276951	
0.0024 0.303632	-0.0250993	0.642542	0.30702	-0.0248794	0.642741	0.303632	-0.0250993	0.642542	0.307041	-0.0249006	0.64274	-1.26212	1.03609	1.67004	0.095748	0.0447388	-0.0277191	0.92372	-1.0213	-1.70067	-1.91751	0.741763	0.277935	
0.00154 0.303632	-0.0250993	0.642542	0.307041	-0.024874	0.642679	0.303632	-0.0250993	0.642542	0.307062	-0.0248956	0.642678	-1.01365	0.829405	1.66609	0.0716625	0.0169775	-0.0283209	0.672961	-0.819157	-1.6926	-1.89338	0.769577	0.278667	
0.00296 0.303632	-0.0250993	0.642542	0.307062	-0.0248715	0.642614	0.303632	-0.0250993	0.642542	0.307082	-0.0248935	0.642613	-0.757022	0.61436	1.6683	0.0467718	-0.0113706	-0.0288027	0.413998	-0.608674	-1.69024	-1.86845	0.797978	0.279292	
0.00114 0.303632	-0.0250993	0.642542	0.307083	-0.0248634	0.642548	0.303632	-0.0250993	0.642542	0.307104	-0.0248858	0.642547	-0.499506	0.408193	1.67598	0.0229934	-0.0395409	-0.0293086	0.154087	-0.407577	-1.69362	-1.84463	0.826207	0.279935	
0.0012 0.303632	-0.0250993	0.642542	0.307104	-0.0248577	0.64248	0.303632	-0.0250993	0.642542	0.307125	-0.0248805	0.642478	-0.254101	0.217505	1.68647	0.00104569	-0.0662231	-0.0298065	-0.0937069	-0.221904	-1.69952	-1.82263	0.852945	0.280576	
0.00102 0.303632	-0.0250993	0.642542	0.307127	-0.0248502	0.642407	0.303632	-0.0250993	0.642542	0.307147	-0.0248733	0.642406	-0.0271816	0.0361122	1.69669	-0.0198175	-0.0908242	-0.0301384	-0.323165	-0.0459686	-1.70495	-1.80172	0.877609	0.281063	
0.00105 0.303632	-0.0250993	0.642542	0.307146	-0.0248475	0.642339	0.303632	-0.0250993	0.642542	0.307167	-0.024871	0.642337	0.185058	-0.144978	1.70692	-0.0406141	-0.113728	-0.0302143	-0.537616	0.130323	-1.71039	-1.78088	0.900568	0.281283	
0.00101 0.303632	-0.0250993	0.642542	0.307167	-0.024841	0.642269	0.303632	-0.0250993	0.642542	0.307188	-0.0248649	0.642268	0.388925	-0.326602	1.71647	-0.0614521	-0.135647	-0.0301066	-0.743881	0.306792	-1.71532	-1.76	0.922543	0.281321	
0.00191 0.303632	-0.0250993	0.642542	0.307189	-0.0248361	0.642198	0.303632	-0.0250993	0.642542	0.307209	-0.0248603	0.642196	0.588092	-0.504452	1.72234	-0.0818907	-0.157112	-0.0299582	-0.945443	0.479448	-1.71631	-1.73951	0.944066	0.281324	
0.00527 0.303632	-0.0250993	0.642542	0.307211	-0.0248294	0.642122	0.303632	-0.0250993	0.642542	0.307231	-0.024854	0.64212	0.780812	-0.676222	1.72234	-0.101734	-0.178009	-0.0297732	-1.14071	0.645603	-1.71122	-1.71962	0.965027	0.2813	
0.00467 0.303632	-0.0250993	0.642542	0.307231	-0.0248248	0.642045	0.303632	-0.0250993	0.642542	0.307251	-0.0248498	0.642043	0.960104	-0.83722	1.71858	-0.120463	-0.19748	-0.0294976	-1.3223	0.801044	-1.70213	-1.70084	0.984556	0.281186	
0.0052 0.303632	-0.0250993	0.642542	0.307252	-0.0248199	0.641968	0.303632	-0.0250993	0.642542	0.307272	-0.0248453	0.641966	1.11781	-0.979192	1.71574	-0.137046	-0.21449	-0.0291893	-1.48236	0.937465	-1.69402	-1.68421	1.00163	0.281038	
0.00334 0.303632	-0.0250993	0.642542	0.307273	-0.0248168	0.641887	0.303632	-0.0250993	0.642542	0.307292	-0.0248426	0.641884	1.25294	-1.09949	1.71548	-0.151128	-0.228909	-0.0289272	-1.61988	1.05204	-1.68806	-1.67008	1.01611	0.280951	
0.00334 0.303632	-0.0250993	0.642542	0.307293	-0.0248103	0.641808	0.303632	-0.0250993	0.642542	0.307312	-0.0248365	0.641806	1.3697	-1.19808	1.71932	-0.162674	-0.241168	-0.0287687	-1.7389	1.14483	-1.68659	-1.65849	1.02843	0.280953	
0.0052 0.303632	-0.0250993	0.642542	0.307313	-0.0248053	0.641729	0.303632	-0.0250993	0.642542	0.307332	-0.0248318	0.641726	1.46934	-1.27889	1.72702	-0.172137	-0.251411	-0.0286462	-1.84086	1.21991	-1.68885	-1.64897	1.03873	0.280998	
0.00311 0.303632	-0.0250993	0.642542	0.307332	-0.0247998	0.641651	0.303632	-0.0250993	0.642542	0.307351	-0.0248267	0.641648	1.54956	-1.34479	1.73494	-0.179909	-0.25952	-0.0284829	-1.92322	1.28013	-1.69145	-1.64115	1.0469	0.280993	
0.00203 0.303632	-0.0250993	0.642542	0.307351	-0.0247952	0.641568	0.303632	-0.0250993	0.642542	0.307369	-0.0248225	0.641565	1.61161	-1.39276	1.74276	-0.185641	-0.265665	-0.0283658	-1.98747	1.32211	-1.69348	-1.63537	1.05311	0.281053	
0.00283 0.303632	-0.0250993	0.642542	0.307369	-0.0247918	0.641485	0.303632	-0.0250993	0.642542	0.307388	-0.0248195	0.641482	1.66342	-1.42453	1.75392	-0.189481	-0.27059	-0.028355	-2.04142	1.34803	-1.69885	-1.63148	1.05809	0.281214	
0.00183 0.303632	-0.0250993	0.642542	0.307387	-0.0247852	0.6414	0.303632	-0.0250993	0.642542	0.307405	-0.0248133	0.641397	1.70978	-1.44474	1.77105	-0.191933	-0.274714	-0.0283817	-2.08987	1.36199	-1.71023	-1.62898	1.06228	0.281411	
0.00109 0.303632	-0.0250993	0.642542	0.307404	-0.0247801	0.641319	0.303632	-0.0250993	0.642542	0.307422	-0.0248086	0.641315	1.74915	-1.45583	1.78928	-0.193352	-0.278075	-0.0284036	-2.13122	1.36718	-1.72286	-1.62751	1.06571	0.281599	
0.00102 0.303632	-0.0250993	0.642542	0.307419	-0.0247771	0.641235	0.303632	-0.0250993	0.642542	0.307437	-0.024806	0.641231	1.77993	-1.45718	1.79787	-0.193835	-0.280934	-0.0284645	-2.16381	1.36257	-1.72549	-1.62698	1.06863	0.281828	
0.00101 0.303632	-0.0250993	0.642542	0.307435	-0.0247714	0.641151	0.303632	-0.0250993	0.642542	0.307452	-0.0248007	0.641147	1.80011	-1.44571	1.79358	-0.193143	-0.283169	-0.0285212	-2.18582	1.345	-1.71548	-1.62762	1.07092	0.282054	
0.00105 0.303632	-0.0250993	0.642542	0.307451	-0.024765	0.641064	0.303632	-0.0250993	0.642542	0.307468	-0.0247948	0.64106	1.80645	-1.42043	1.77932	-0.191179	-0.284256	-0.0284649	-2.19409	1.31331	-1.69527	-1.62953	1.07207	0.282176	
0.00098 0.303632	-0.0250993	0.642542	0.307466	-0.0247608	0.640975	0.303632	-0.0250993	0.642542	0.307483	-0.0247909	0.640971	1.80012	-1.3836	1.7587	-0.188128	-0.284189	-0.0283127	-2.18956	1.27015	-1.66847	-1.63253	1.07207	0.282202	
0.00434 0.303632	-0.0250993	0.642542	0.30748	-0.0247539	0.64089	0.303632	-0.0250993	0.642542	0.307497	-0.0247845	0.640886	1.7864	-1.34028	1.73617	-0.184422	-0.283413	-0.0281496	-2.17754	1.2205	-1.64017	-1.63618	1.07136	0.282209	
0.00513 0.303632	-0.0250993	0.642542	0.307493	-0.0247483	0.640804	0.303632	-0.0250993	0.642542	0.30751	-0.0247793	0.6408	1.76376	-1.29246	1.71034	-0.180287	-0.281841	-0.0279928	-2.15647	1.16645	-1.60847	-1.64027	1.06985	0.282215	
0.00265 0.303632	-0.0250993	0.642542	0.307504	-0.0247422	0.640719	0.303632	-0.0250993	0.642542	0.30752	-0.0247736	0.640714	1.72267	-1.23717	1.6774	-0.175477	-0.278577	-0.0277752	-2.11678	1.10484	-1.56966	-1.64502	1.06665	0.282171	
0.00263 0.303632	-0.0250993	0.642542	0.307514	-0.0247391	0.64063	0.303632	-0.0250993	0.642542	0.30753	-0.024771	0.640626	1.66061	-1.17326	1.63956	-0.169863	-0.273226	-0.0274325	-2.05602	1.03468	-1.52559	-1.65059	1.06136	0.281999	
0.00206 0.303632	-0.0250993	0.642542	0.307524	-0.0247306	0.640542	0.303632	-0.0250993	0.642542	0.30754	-0.0247629	0.640537	1.58314	-1.10399	1.60107	-0.16373	-0.266224	-0.0269861	-1.97985	0.958749	-1.48123	-1.65667	1.05442	0.281725	
0.00171 0.303632	-0.0250993	0.642542	0.307532	-0.0247251	0.640456	0.303632	-0.0250993	0.642542	0.307548	-0.0247578	0.640451	1.49127	-1.03327	1.56095	-0.157492	-0.257724	-0.0264291	-1.88907	0.881755	-1.43522	-1.66286	1.04598	0.281335	
0.00499 0.303632	-0.0250993	0.642542	0.307541	-0.0247204	0.640369	0.303632	-0.0250993	0.642542	0.307557	-0.0247535	0.640364	1.38592	-0.963238	1.51506	-0.151447	-0.247975	-0.025721	-1.78487	0.805424	-1.38329	-1.66886	1.03629	0.280793	
0.002841 0.303632	-0.0250993	0.642542	0.307548	-0.0247149	0.640282	0.303632	-0.0250993	0.642542	0.307563	-0.0247485	0.640277	1.27537	-0.895637	1.46541	-0.145737	-0.237788	-0.0249039	-1.67523	0.731402	-1.3276	-1.67452	1.02616	0.280145	
0.00211 0.303632	-0.0250993	0.642542	0.307555	-0.0247079	0.640192	0.303632	-0.0250993	0.642542	0.30757	-0.024742	0.640186	1.16793	-0.829625	1.41912	-0.140094	-0.227809	-0.0241107	-1.56879	0.658707	-1.2752	-1.68011	1.01625	0.279522	
0.00181 0.303632	-0.0250993	0.642542	0.30756	-0.0247043	0.640106	0.303632	-0.0250993	0.642542	0.307574	-0.0247388	0.640101	1.06714	-0.760336	1.37954	-0.133874	-0.218305	-0.0234619	-1.46875	0.583262	-1.22959	-1.68628	1.0068	0.279037	
0.00156 0.303632	-0.0250993	0.642542	0.307565	-0.0246975	0.64002	0.303632	-0.0250993	0.642542	0.30758	-0.0247324	0.640015	0.970869	-0.680363	1.34451	-0.126256	-0.209133	-0.0230681	-1.3733	0.4969	-1.18875	-1.69385	0.997684	0.278805	
0.00156 0.303632	-0.0250993	0.642542	0.307569	-0.024691	0.63993	0.303632	-0.0250993	0.642542	0.307583	-0.0247264	0.639925	0.874862	-0.588056	1.31211	-0.117045	-0.199912	-0.0229665	-1.27797	0.397948	-1.15023	-1.70301	0.988525	0.278871	
0.00434 0.303632	-0.0250993	0.642542	0.307572	-0.0246849	0.639842	0.303632	-0.0250993	0.642542	0.307587	-0.0247207	0.639836	0.778491	-0.48908	1.28527	-0.106805	-0.190463	-0.0230665	-1.18223	0.292452	-1.11734	-1.7132	0.979135	0.279131	
0.00142 0.303632	-0.0250993	0.642542	0.307575	-0.0246798	0.639756	0.303632	-0.0250993	0.642542	0.307589	-0.024716	0.63975	0.677669	-0.381099	1.26209	-0.0953517	-0.18039	-0.0232956	-1.08191	0.178156	-1.0882	-1.72461	0.96912	0.279523	
0.0014 0.303632	-0.0250993	0.642542	0.307576	-0.024674	0.639668	0.303632	-0.0250993	0.642542	0.30759	-0.0247107	0.639663	0.562236	-0.254108	1.23228	-0.0818192	-0.168959	-0.023635	-0.966827	0.0447302	-1.05241	-1.73809	0.957744	0.280027	
